train_number,journey_date,station_sequence,station_code,station_name,scheduled_arrival,actual_arrival,arrival_delay,scheduled_departure,actual_departure,departure_delay,status
12951,2026-08-13,96,SAT,Sant Road,2026-08-13T22:24:00+05:30,,,2026-08-13T22:24:00+05:30,,,departed
12951,2026-08-13,97,PPD,Piplod Jn,2026-08-13T22:33:00+05:30,,,2026-08-13T22:33:00+05:30,,,departed
12951,2026-08-13,98,LMK,Limkheda,2026-08-13T22:39:00+05:30,,,2026-08-13T22:39:00+05:30,,,departed
12951,2026-08-13,99,MAM,Mangal Mahudi,2026-08-13T22:46:00+05:30,,,2026-08-13T22:46:00+05:30,,,departed
12951,2026-08-13,100,USRA,Usra,2026-08-13T22:50:00+05:30,,,2026-08-13T22:50:00+05:30,,,departed
12951,2026-08-13,101,JKT,Jekot,2026-08-13T22:55:00+05:30,,,2026-08-13T22:55:00+05:30,,,departed
12951,2026-08-13,102,RET,Rentiya,2026-08-13T22:59:00+05:30,,,2026-08-13T22:59:00+05:30,,,departed
12951,2026-08-13,103,DHD,Dahod,2026-08-13T23:03:00+05:30,,,2026-08-13T23:03:00+05:30,,,departed
12951,2026-08-13,104,DHMA,Dhamarda,2026-08-13T23:07:00+05:30,,,2026-08-13T23:07:00+05:30,,,departed
12951,2026-08-13,105,BIO,Bordi,2026-08-13T23:10:00+05:30,,,2026-08-13T23:10:00+05:30,,,departed
12951,2026-08-13,106,ANAS,Anas,2026-08-13T23:16:00+05:30,,,2026-08-13T23:16:00+05:30,,,departed
12951,2026-08-13,107,NRH,Nahargarh,2026-08-13T23:22:00+05:30,,,2026-08-13T23:22:00+05:30,,,departed
12951,2026-08-13,108,MGN,Meghnagar,2026-08-13T23:27:00+05:30,,,2026-08-13T23:27:00+05:30,,,departed
12951,2026-08-13,109,THDR,Thandla Road,2026-08-13T23:33:00+05:30,,,2026-08-13T23:33:00+05:30,,,departed
12951,2026-08-13,110,BJG,Bajranggarh,2026-08-13T23:38:00+05:30,,,2026-08-13T23:38:00+05:30,,,departed
12951,2026-08-13,111,PCN,Panch Piplia,2026-08-13T23:43:00+05:30,,,2026-08-13T23:43:00+05:30,,,departed
12951,2026-08-13,112,AGR,Amargarh,2026-08-13T23:49:00+05:30,,,2026-08-13T23:49:00+05:30,,,departed
12951,2026-08-13,113,BMI,Bamnia,2026-08-13T23:52:00+05:30,,,2026-08-13T23:52:00+05:30,,,departed
12951,2026-08-13,114,BOG,Bhairongarh,2026-08-13T23:57:00+05:30,,,2026-08-13T23:57:00+05:30,,,departed
12951,2026-08-13,115,RTI,Raoti,2026-08-14T00:05:00+05:30,,,2026-08-14T00:05:00+05:30,,,departed
12951,2026-08-13,116,BILD,Bildi,2026-08-14T00:11:00+05:30,,,2026-08-14T00:11:00+05:30,,,departed
12951,2026-08-13,117,MRN,Morwani,2026-08-14T00:17:00+05:30,,,2026-08-14T00:17:00+05:30,,,departed
12951,2026-08-13,118,DRRN,Dr. Radhakrishna Nagar,2026-08-14T00:21:00+05:30,,,2026-08-14T00:21:00+05:30,,,departed
12951,2026-08-13,119,RTM,Ratlam Jn,2026-08-14T00:25:00+05:30,2026-08-14T00:29:30+05:30,7.0,2026-08-14T00:28:00+05:30,2026-08-14T00:41:35+05:30,14.0,departed
12951,2026-08-13,120,BOD,Bangrod,2026-08-14T00:37:00+05:30,,,2026-08-14T00:37:00+05:30,,,departed
12951,2026-08-13,121,RNH,Runkhera,2026-08-14T00:45:00+05:30,,,2026-08-14T00:45:00+05:30,,,departed
12951,2026-08-13,122,KUH,Khachrod,2026-08-14T00:55:00+05:30,,,2026-08-14T00:55:00+05:30,,,departed
12951,2026-08-13,123,BRNA,Berawanya,2026-08-14T01:00:00+05:30,,,2026-08-14T01:00:00+05:30,,,departed
12951,2026-08-13,124,NAD,Nagda Jn,2026-08-14T01:08:00+05:30,2026-08-14T01:12:56+05:30,4.0,2026-08-14T01:10:00+05:30,2026-08-14T01:17:02+05:30,9.0,departed
12951,2026-08-13,125,RLK,Rohal Khurd,2026-08-14T01:16:00+05:30,,,2026-08-14T01:16:00+05:30,,,departed
12951,2026-08-13,126,MEP,Mahidpur Road,2026-08-14T01:19:00+05:30,,,2026-08-14T01:19:00+05:30,,,departed
12951,2026-08-13,127,LNR,Luni Richha,2026-08-14T01:25:00+05:30,,,2026-08-14T01:25:00+05:30,,,departed
12951,2026-08-13,128,VMA,Vikramgarh Alot,2026-08-14T01:32:00+05:30,,,2026-08-14T01:32:00+05:30,,,departed
12951,2026-08-13,129,THUR,Thuria,2026-08-14T01:37:00+05:30,,,2026-08-14T01:37:00+05:30,,,departed
12951,2026-08-13,130,TLZ,Talavli,2026-08-14T01:42:00+05:30,,,2026-08-14T01:42:00+05:30,,,departed
12951,2026-08-13,131,CMU,Chaumahla,2026-08-14T01:45:00+05:30,,,2026-08-14T01:45:00+05:30,,,departed
12951,2026-08-13,132,NKH,Nathukheri,2026-08-14T01:50:00+05:30,,,2026-08-14T01:50:00+05:30,,,departed
12951,2026-08-13,133,SVA,Suwasra,2026-08-14T01:53:00+05:30,,,2026-08-14T01:53:00+05:30,,,departed
12951,2026-08-13,134,HNU,Hanspura,2026-08-14T01:57:00+05:30,,,2026-08-14T01:57:00+05:30,,,departed
12951,2026-08-13,135,SGZ,Shamgarh,2026-08-14T02:01:00+05:30,,,2026-08-14T02:01:00+05:30,,,departed
12951,2026-08-13,136,GOH,Garot,2026-08-14T02:07:00+05:30,,,2026-08-14T02:07:00+05:30,,,departed
12951,2026-08-13,137,KRLS,Kurlasi,2026-08-14T02:12:00+05:30,,,2026-08-14T02:12:00+05:30,,,departed
12951,2026-08-13,138,BWM,Bhawani Mandi,2026-08-14T02:19:00+05:30,,,2026-08-14T02:19:00+05:30,,,departed
12951,2026-08-13,139,DKRA,Dhuankheri,2026-08-14T02:25:00+05:30,,,2026-08-14T02:25:00+05:30,,,departed
12951,2026-08-13,140,JHW,Jhalawar Road,2026-08-14T02:28:00+05:30,,,2026-08-14T02:28:00+05:30,,,departed
12951,2026-08-13,141,RMA,Ramganj Mandi,2026-08-14T02:35:00+05:30,,,2026-08-14T02:35:00+05:30,,,departed
12951,2026-08-13,142,MKX,Morak,2026-08-14T02:41:00+05:30,,,2026-08-14T02:41:00+05:30,,,departed
12951,2026-08-13,143,KIW,Kanwalpura,2026-08-14T02:44:00+05:30,,,2026-08-14T02:44:00+05:30,,,departed
12951,2026-08-13,144,DARA,Dara,2026-08-14T02:48:00+05:30,,,2026-08-14T02:48:00+05:30,,,departed
12951,2026-08-13,145,RDT,Ravtha Road,2026-08-14T02:56:00+05:30,,,2026-08-14T02:56:00+05:30,,,departed
12951,2026-08-13,146,DKQ,Dhani-Kasar,2026-08-14T02:59:00+05:30,,,2026-08-14T02:59:00+05:30,,,departed
12951,2026-08-13,147,ALNI,Alniya,2026-08-14T03:02:00+05:30,,,2026-08-14T03:02:00+05:30,,,departed
12951,2026-08-13,148,DDV,Dadhdevi,2026-08-14T03:06:00+05:30,,,2026-08-14T03:06:00+05:30,,,departed
12951,2026-08-13,149,DKNT,Dakaniya Talav,2026-08-14T03:10:00+05:30,,,2026-08-14T03:10:00+05:30,,,departed
12951,2026-08-13,150,KTSC,Kota South Cabin,2026-08-14T03:13:00+05:30,,,2026-08-14T03:13:00+05:30,,,departed
12951,2026-08-13,151,KOTA,Kota Jn,2026-08-14T03:15:00+05:30,2026-08-14T03:40:42+05:30,23.0,2026-08-14T03:20:00+05:30,,,departed
12951,2026-08-13,152,GQL,Gurla Jn,2026-08-14T03:24:00+05:30,,,2026-08-14T03:24:00+05:30,,,departed
12951,2026-08-13,153,KPTN,Keshorai. Patan,2026-08-14T03:29:00+05:30,,,2026-08-14T03:29:00+05:30,,,departed
12951,2026-08-13,154,ARE,Arnetha,2026-08-14T03:36:00+05:30,,,2026-08-14T03:36:00+05:30,,,departed
12951,2026-08-13,155,KPZ,Kapren,2026-08-14T03:42:00+05:30,,,2026-08-14T03:42:00+05:30,,,departed
12951,2026-08-13,156,GKB,Ghat-ka-Varana,2026-08-14T03:49:00+05:30,,,2026-08-14T03:49:00+05:30,,,departed
12951,2026-08-13,157,LBN,Laban,2026-08-14T03:55:00+05:30,,,2026-08-14T03:55:00+05:30,,,departed
12951,2026-08-13,158,LKE,Lakheri,2026-08-14T04:00:00+05:30,,,2026-08-14T04:00:00+05:30,,,departed
12951,2026-08-13,159,IDG,Indragarh Sumerganj Mandi,2026-08-14T04:08:00+05:30,,,2026-08-14T04:08:00+05:30,,,departed
12951,2026-08-13,160,AMLI,Amli,2026-08-14T04:17:00+05:30,,,2026-08-14T04:17:00+05:30,,,departed
12951,2026-08-13,161,RWJ,Rawanjna Dungar,2026-08-14T04:22:00+05:30,,,2026-08-14T04:22:00+05:30,,,departed
12951,2026-08-13,162,KTA,Kushtala,2026-08-14T04:27:00+05:30,,,2026-08-14T04:27:00+05:30,,,departed
12951,2026-08-13,163,SWM,Sawai Madhopur Jn,2026-08-14T04:32:00+05:30,,,2026-08-14T04:32:00+05:30,,,departed
12951,2026-08-13,164,RNT,Ranthambhor,2026-08-14T04:39:00+05:30,,,2026-08-14T04:39:00+05:30,,,departed
12951,2026-08-13,165,MXL,Mokholi,2026-08-14T04:45:00+05:30,,,2026-08-14T04:45:00+05:30,,,departed
12951,2026-08-13,166,MLZ,Malarna,2026-08-14T04:52:00+05:30,,,2026-08-14T04:52:00+05:30,,,departed
12951,2026-08-13,167,NMD,Nimoda,2026-08-14T04:57:00+05:30,,,2026-08-14T04:57:00+05:30,,,departed
12951,2026-08-13,168,NNW,Narayanpur Tatwara,2026-08-14T05:04:00+05:30,,,2026-08-14T05:04:00+05:30,,,departed
12951,2026-08-13,169,LRU,Lalpur Umri,2026-08-14T05:11:00+05:30,,,2026-08-14T05:11:00+05:30,,,departed
12951,2026-08-13,170,GGC,Gangapur City Jn,2026-08-14T05:15:00+05:30,,,2026-08-14T05:15:00+05:30,,,departed
12951,2026-08-13,171,COO,Chhoti Odai,2026-08-14T05:24:00+05:30,,,2026-08-14T05:24:00+05:30,,,departed
12951,2026-08-13,172,PDZ,Piloda,2026-08-14T05:29:00+05:30,,,2026-08-14T05:29:00+05:30,,,departed
12951,2026-08-13,173,KNDP,Khandip,2026-08-14T05:33:00+05:30,,,2026-08-14T05:33:00+05:30,,,departed
12951,2026-08-13,174,SMBJ,Shri Mahabirji,2026-08-14T05:38:00+05:30,,,2026-08-14T05:38:00+05:30,,,departed
12951,2026-08-13,175,SKDM,Sikroda Mina,2026-08-14T05:42:00+05:30,,,2026-08-14T05:42:00+05:30,,,departed
12951,2026-08-13,176,HAN,Hindaun City,2026-08-14T05:45:00+05:30,,,2026-08-14T05:45:00+05:30,,,departed
12951,2026-08-13,177,DNHK,Dhindhora-Hukmikheda,2026-08-14T05:50:00+05:30,,,2026-08-14T05:50:00+05:30,,,departed
12951,2026-08-13,178,FSP,Fateh Singhpura,2026-08-14T05:54:00+05:30,,,2026-08-14T05:54:00+05:30,,,departed
12951,2026-08-13,179,DY,Dumariya,2026-08-14T06:01:00+05:30,,,2026-08-14T06:01:00+05:30,,,departed
12951,2026-08-13,180,BXN,Bayana Jn,2026-08-14T06:07:00+05:30,,,2026-08-14T06:07:00+05:30,,,departed
12951,2026-08-13,181,SABD,Salabad,2026-08-14T06:12:00+05:30,,,2026-08-14T06:12:00+05:30,,,departed
12951,2026-08-13,182,KEV,Kela Devi,2026-08-14T06:15:00+05:30,,,2026-08-14T06:15:00+05:30,,,departed
12951,2026-08-13,183,PNGR,Pingora,2026-08-14T06:21:00+05:30,,,2026-08-14T06:21:00+05:30,,,departed
12951,2026-08-13,184,JCU,Jaicholi,2026-08-14T06:24:00+05:30,,,2026-08-14T06:24:00+05:30,,,departed
12951,2026-08-13,185,SWAR,Sewar,2026-08-14T06:28:00+05:30,,,2026-08-14T06:28:00+05:30,,,departed
12951,2026-08-13,186,BTE,Bharatpur,2026-08-14T06:35:00+05:30,,,2026-08-14T06:35:00+05:30,,,departed
12951,2026-08-13,187,DUM,Dharmui-Jaghina,2026-08-14T06:40:00+05:30,,,2026-08-14T06:40:00+05:30,,,departed
12951,2026-08-13,188,RKR,Ranikund Rarah,2026-08-14T06:43:00+05:30,,,2026-08-14T06:43:00+05:30,,,departed
12951,2026-08-13,189,JJA,Jajan Patti,2026-08-14T06:46:00+05:30,,,2026-08-14T06:46:00+05:30,,,departed
12951,2026-08-13,190,CRG,Churaman Nagri,2026-08-14T06:50:00+05:30,,,2026-08-14T06:50:00+05:30,,,departed
12951,2026-08-13,191,MSRP,Murhesi Rampur,2026-08-14T06:52:00+05:30,,,2026-08-14T06:52:00+05:30,,,departed
12951,2026-08-13,192,MTJ,Mathura Jn,2026-08-14T06:57:00+05:30,,,2026-08-14T06:57:00+05:30,,,departed
12951,2026-08-13,193,BTSR,Bhuteshwar,2026-08-14T06:59:00+05:30,,,2026-08-14T06:59:00+05:30,,,departed
12951,2026-08-13,194,VRBD,Vrindaban Road,2026-08-14T07:04:00+05:30,,,2026-08-14T07:04:00+05:30,,,departed
12951,2026-08-13,195,AJH,Ajhai,2026-08-14T07:11:00+05:30,,,2026-08-14T07:11:00+05:30,,,departed
12951,2026-08-13,196,CHJ,Chata,2026-08-14T07:18:00+05:30,,,2026-08-14T07:18:00+05:30,,,departed
12951,2026-08-13,197,KSV,Kosi Kalan,2026-08-14T07:25:00+05:30,,,2026-08-14T07:25:00+05:30,,,departed
12951,2026-08-13,198,HDL,Hodal,2026-08-14T07:33:00+05:30,,,2026-08-14T07:33:00+05:30,,,departed
12951,2026-08-13,199,BNCR,Banchari,2026-08-14T07:38:00+05:30,,,2026-08-14T07:38:00+05:30,,,departed
12951,2026-08-13,200,SHLK,Sholaka,2026-08-14T07:40:00+05:30,,,2026-08-14T07:40:00+05:30,,,departed
12951,2026-08-13,201,RDE,Rundhi,2026-08-14T07:47:00+05:30,,,2026-08-14T07:47:00+05:30,,,departed
12951,2026-08-13,202,PWL,Palwal,2026-08-14T07:54:00+05:30,,,2026-08-14T07:54:00+05:30,,,departed
12951,2026-08-13,203,AST,Asaoti,2026-08-14T08:01:00+05:30,,,2026-08-14T08:01:00+05:30,,,departed
12951,2026-08-13,204,BVH,Ballabgarh,2026-08-14T08:08:00+05:30,,,2026-08-14T08:08:00+05:30,,,departed
12951,2026-08-13,205,FDN,Faridabad New Town,2026-08-14T08:11:00+05:30,,,2026-08-14T08:11:00+05:30,,,departed
12951,2026-08-13,206,FDB,Faridabad,2026-08-14T08:13:00+05:30,,,2026-08-14T08:13:00+05:30,,,departed
12951,2026-08-13,207,TKDC,Tuglakabad Jn Block,2026-08-14T08:16:00+05:30,,,2026-08-14T08:16:00+05:30,,,departed
12951,2026-08-13,208,TKD,Tugalakabad,2026-08-14T08:20:00+05:30,,,2026-08-14T08:20:00+05:30,,,departed
12951,2026-08-13,209,OKA,Okhla,2026-08-14T08:25:00+05:30,,,2026-08-14T08:25:00+05:30,,,departed
12951,2026-08-13,210,NZM,Hazrat Nizamuddin Jn,2026-08-14T08:27:00+05:30,,,2026-08-14T08:27:00+05:30,,,departed
12951,2026-08-13,211,PGMD,Pragati Maidan,2026-08-14T08:29:00+05:30,,,2026-08-14T08:29:00+05:30,,,departed
12951,2026-08-13,212,TKJ,Tilak Bridge,2026-08-14T08:30:00+05:30,,,2026-08-14T08:30:00+05:30,,,departed
12951,2026-08-13,213,CSB,Shivaji Bridge,2026-08-14T08:31:00+05:30,,,2026-08-14T08:31:00+05:30,,,departed
12951,2026-08-13,214,NDLS,New Delhi,2026-08-14T08:32:00+05:30,2026-08-14T08:31:54+05:30,1.0,,,,at-station
12951,2026-08-14,1,MMCT,Mumbai Central,,,,2026-08-14T17:00:00+05:30,,,departed
12951,2026-08-14,2,MX,Mumbai (Mahalakshmi),2026-08-14T17:01:00+05:30,,,2026-08-14T17:01:00+05:30,,,departed
12951,2026-08-14,3,PL,Mumbai (lower Parel),2026-08-14T17:02:00+05:30,,,2026-08-14T17:02:00+05:30,,,departed
12951,2026-08-14,4,PBHD,Prabhadevi,2026-08-14T17:03:00+05:30,,,2026-08-14T17:03:00+05:30,,,departed
12951,2026-08-14,5,PR,Parel,2026-08-14T17:03:00+05:30,,,2026-08-14T17:03:00+05:30,,,departed
12951,2026-08-14,6,DR,Dadar,2026-08-14T17:04:00+05:30,,,2026-08-14T17:04:00+05:30,,,departed
12951,2026-08-14,7,MRU,Mumbai (matunga Road),2026-08-14T17:05:00+05:30,,,2026-08-14T17:05:00+05:30,,,departed
12951,2026-08-14,8,MM,Mumbai (Mahim) Jn,2026-08-14T17:06:00+05:30,,,2026-08-14T17:06:00+05:30,,,departed
12951,2026-08-14,9,BA,Bandra Jn,2026-08-14T17:07:00+05:30,,,2026-08-14T17:07:00+05:30,,,departed
12951,2026-08-14,10,KHAR,Khar Road,2026-08-14T17:08:00+05:30,,,2026-08-14T17:08:00+05:30,,,departed
12951,2026-08-14,11,STC,Santa Cruz,2026-08-14T17:09:00+05:30,,,2026-08-14T17:09:00+05:30,,,departed
12951,2026-08-14,12,VLP,Ville Parle,2026-08-14T17:10:00+05:30,,,2026-08-14T17:10:00+05:30,,,departed
12951,2026-08-14,13,ADH,Andheri,2026-08-14T17:12:00+05:30,,,2026-08-14T17:12:00+05:30,,,departed
12951,2026-08-14,14,JOS,Jogeshwari,2026-08-14T17:13:00+05:30,,,2026-08-14T17:13:00+05:30,,,departed
12951,2026-08-14,15,GMN,Goregaon,2026-08-14T17:15:00+05:30,,,2026-08-14T17:15:00+05:30,,,departed
12951,2026-08-14,16,MDD,Malad,2026-08-14T17:17:00+05:30,,,2026-08-14T17:17:00+05:30,,,departed
12951,2026-08-14,17,KILE,Kandivli,2026-08-14T17:18:00+05:30,,,2026-08-14T17:18:00+05:30,,,departed
12951,2026-08-14,18,BVI,Borivali,2026-08-14T17:20:00+05:30,2026-08-14T17:29:36+05:30,11.0,2026-08-14T17:22:00+05:30,2026-08-14T17:37:34+05:30,14.0,departed
12951,2026-08-14,19,DIC,Dahisar,2026-08-14T17:23:00+05:30,,,2026-08-14T17:23:00+05:30,,,departed
12951,2026-08-14,20,MIRA,Mira Road,2026-08-14T17:26:00+05:30,,,2026-08-14T17:26:00+05:30,,,departed
12951,2026-08-14,21,BYR,Bhayandar,2026-08-14T17:27:00+05:30,,,2026-08-14T17:27:00+05:30,,,departed
12951,2026-08-14,22,NIG,Naigaon,2026-08-14T17:30:00+05:30,,,2026-08-14T17:30:00+05:30,,,departed
12951,2026-08-14,23,BSR,Vasai Road,2026-08-14T17:33:00+05:30,,,2026-08-14T17:33:00+05:30,,,departed
12951,2026-08-14,24,NSP,Nalla-Sopara,2026-08-14T17:35:00+05:30,,,2026-08-14T17:35:00+05:30,,,departed
12951,2026-08-14,25,VR,Virar,2026-08-14T17:38:00+05:30,,,2026-08-14T17:38:00+05:30,,,departed
12951,2026-08-14,26,VTN,Vaitarna,2026-08-14T17:43:00+05:30,,,2026-08-14T17:43:00+05:30,,,departed
12951,2026-08-14,27,SAH,Saphale,2026-08-14T17:47:00+05:30,,,2026-08-14T17:47:00+05:30,,,departed
12951,2026-08-14,28,KLV,Kelve Road,2026-08-14T17:51:00+05:30,,,2026-08-14T17:51:00+05:30,,,departed
12951,2026-08-14,29,PLG,Palghar,2026-08-14T17:56:00+05:30,,,2026-08-14T17:56:00+05:30,,,departed
12951,2026-08-14,30,UOI,Umroli,2026-08-14T18:00:00+05:30,,,2026-08-14T18:00:00+05:30,,,departed
12951,2026-08-14,31,BOR,Boisar,2026-08-14T18:03:00+05:30,,,2026-08-14T18:03:00+05:30,,,departed
12951,2026-08-14,32,VGN,Vangaon,2026-08-14T18:09:00+05:30,,,2026-08-14T18:09:00+05:30,,,departed
12951,2026-08-14,33,DRD,Dahanu Road,2026-08-14T18:16:00+05:30,,,2026-08-14T18:16:00+05:30,,,departed
12951,2026-08-14,34,GVD,Gholwad,2026-08-14T18:23:00+05:30,,,2026-08-14T18:23:00+05:30,,,departed
12951,2026-08-14,35,BRRD,Bordi Road,2026-08-14T18:26:00+05:30,,,2026-08-14T18:26:00+05:30,,,departed
12951,2026-08-14,36,UBR,Umargam Road,2026-08-14T18:29:00+05:30,,,2026-08-14T18:29:00+05:30,,,departed
12951,2026-08-14,37,SJN,Sanjan,2026-08-14T18:32:00+05:30,,,2026-08-14T18:32:00+05:30,,,departed
12951,2026-08-14,38,BLD,Bhilad,2026-08-14T18:39:00+05:30,,,2026-08-14T18:39:00+05:30,,,departed
12951,2026-08-14,39,KEB,Karambeli,2026-08-14T18:42:00+05:30,,,2026-08-14T18:42:00+05:30,,,departed
12951,2026-08-14,40,VAPI,Vapi,2026-08-14T18:46:00+05:30,,,2026-08-14T18:46:00+05:30,,,departed
12951,2026-08-14,41,BAGD,Bagwada (Halt),2026-08-14T18:50:00+05:30,,,2026-08-14T18:50:00+05:30,,,departed
12951,2026-08-14,42,UVD,Udvada,2026-08-14T18:52:00+05:30,,,2026-08-14T18:52:00+05:30,,,departed
12951,2026-08-14,43,PAD,Pardi,2026-08-14T18:55:00+05:30,,,2026-08-14T18:55:00+05:30,,,departed
12951,2026-08-14,44,ATUL,Atul,2026-08-14T18:57:00+05:30,,,2026-08-14T18:57:00+05:30,,,departed
12951,2026-08-14,45,BL,Valsad,2026-08-14T19:01:00+05:30,,,2026-08-14T19:01:00+05:30,,,departed
12951,2026-08-14,46,DGI,Dungri,2026-08-14T19:07:00+05:30,,,2026-08-14T19:07:00+05:30,,,departed
12951,2026-08-14,47,JRS,Jora-Vasan,2026-08-14T19:10:00+05:30,,,2026-08-14T19:10:00+05:30,,,departed
12951,2026-08-14,48,BIM,Bilimora Jn,2026-08-14T19:12:00+05:30,,,2026-08-14T19:12:00+05:30,,,departed
12951,2026-08-14,49,AML,Amalsad,2026-08-14T19:16:00+05:30,,,2026-08-14T19:16:00+05:30,,,departed
12951,2026-08-14,50,ACL,Ancheli,2026-08-14T19:18:00+05:30,,,2026-08-14T19:18:00+05:30,,,departed
12951,2026-08-14,51,VDH,Vedchha,2026-08-14T19:20:00+05:30,,,2026-08-14T19:20:00+05:30,,,departed
12951,2026-08-14,52,HXR,Hansapore,2026-08-14T19:22:00+05:30,,,2026-08-14T19:22:00+05:30,,,departed
12951,2026-08-14,53,GNST,Gandhismriti,2026-08-14T19:23:00+05:30,,,2026-08-14T19:23:00+05:30,,,departed
